frame,action,room,x,y,lives,level,items,orb_count_or_score_lo,dx,dy,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127
365,8,1,77,227,4,0,0,210,0,0,177,0,4,1,0,219,72,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,227,14,254,240,48,0,4,4,8,24,0,1,0,255,0,4,255,0,8,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,95,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
366,6,1,77,227,4,0,0,210,0,0,178,0,4,1,0,162,217,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,227,14,254,240,48,0,4,4,8,24,0,1,0,255,0,4,255,0,8,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
367,1,1,77,227,4,0,0,210,0,0,179,0,4,1,0,170,106,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,227,14,254,240,48,0,4,4,8,24,0,1,0,255,0,4,255,0,8,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
368,6,1,77,227,4,0,0,210,0,0,180,0,4,1,0,189,191,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,227,14,254,240,49,0,4,4,8,24,0,1,0,255,0,4,255,0,8,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
369,4,1,77,227,4,0,0,210,0,0,181,0,4,1,0,131,192,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,227,14,254,240,49,0,4,4,8,24,0,1,0,255,0,4,255,0,8,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
370,3,1,77,227,4,0,0,210,0,0,182,0,4,1,0,73,65,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,227,14,254,240,49,0,4,4,8,24,0,1,0,255,0,4,255,0,8,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
371,6,1,77,227,4,0,0,210,0,0,183,0,4,1,0,28,195,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,227,14,254,240,49,0,4,4,8,24,0,1,0,255,0,4,255,0,8,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
372,14,1,77,227,4,0,0,210,0,0,184,0,4,1,0,224,69,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,101,209,108,209,1,211,93,253,77,227,14,254,240,50,0,4,4,8,24,0,1,0,255,0,4,255,0,8,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
373,12,1,77,227,4,0,0,210,0,0,185,0,4,1,0,99,206,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,101,209,108,209,1,211,93,253,77,227,14,254,240,50,0,4,4,8,24,0,1,0,255,0,4,255,0,8,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
374,11,1,77,227,4,0,0,210,0,0,186,0,4,1,0,233,82,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,101,209,108,209,1,211,93,253,77,227,14,254,240,50,0,4,4,8,24,0,1,0,255,0,4,255,0,8,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
375,17,1,77,227,4,0,0,210,0,0,187,0,4,1,0,124,247,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,101,209,108,209,1,211,93,253,77,227,14,254,240,50,0,4,4,8,24,0,1,0,255,0,4,255,0,8,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,159,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
376,4,1,77,227,4,0,0,210,0,0,188,0,4,1,0,192,25,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,101,209,108,209,1,211,93,253,77,227,14,254,240,51,0,4,4,8,24,0,1,0,255,0,4,255,0,8,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
377,3,1,77,227,4,0,0,210,0,0,189,0,4,1,0,131,42,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,101,209,108,209,1,211,93,253,77,227,14,254,240,51,0,4,4,8,24,0,1,0,255,0,4,255,0,8,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
378,15,1,77,227,4,0,0,210,0,0,190,0,4,1,0,74,127,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,101,209,108,209,1,211,93,253,77,227,14,254,240,51,0,4,4,8,24,0,1,0,255,0,4,255,0,8,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
379,4,1,77,227,4,0,0,210,0,0,191,0,4,1,0,29,129,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,101,209,108,209,1,211,93,253,77,227,14,254,240,51,0,4,4,8,24,0,1,0,255,0,4,255,0,8,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
380,12,1,77,227,4,0,0,210,0,0,192,0,4,1,0,227,131,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,62,208,102,208,100,209,107,209,4,211,152,253,77,227,14,254,240,52,0,4,4,8,24,0,1,0,255,0,4,255,0,8,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
381,13,1,77,226,4,0,0,210,0,-1,193,0,4,1,0,105,132,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,62,208,102,208,100,209,107,209,4,211,152,253,77,226,14,254,240,52,0,4,4,8,40,10,1,0,255,0,4,255,0,8,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
382,16,1,77,226,4,0,0,210,0,0,194,0,4,1,0,255,140,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,62,208,102,208,100,209,107,209,4,211,152,253,77,226,14,254,240,52,0,4,4,8,40,10,1,0,255,0,4,255,0,8,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,95,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
383,15,1,77,226,4,0,0,210,0,0,195,0,4,1,0,61,149,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,62,208,102,208,100,209,107,209,4,211,152,253,77,226,14,254,240,52,0,4,4,8,40,10,1,0,255,0,4,255,0,8,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
384,10,1,77,227,4,0,0,210,0,1,196,0,4,1,0,3,191,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,82,208,102,208,100,209,107,209,4,211,152,253,77,227,14,254,240,53,0,4,4,8,24,10,1,0,255,0,4,255,0,8,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
385,15,1,77,227,4,0,0,210,0,0,197,0,4,1,0,201,193,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,82,208,102,208,100,209,107,209,4,211,152,253,77,227,14,254,240,53,0,4,4,8,24,10,1,0,255,0,4,255,0,8,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
386,15,1,77,227,4,0,0,210,0,0,198,0,4,1,0,159,66,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,82,208,102,208,100,209,107,209,4,211,152,253,77,227,14,254,240,53,0,4,4,8,24,10,1,0,255,0,4,255,0,8,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
387,6,1,77,227,4,0,0,210,0,0,199,0,4,1,0,158,199,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,82,208,102,208,100,209,107,209,4,211,152,253,77,227,14,254,240,53,0,4,4,8,24,10,1,0,255,0,4,255,0,8,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
388,17,1,77,227,4,0,0,210,0,0,200,0,4,1,0,158,72,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,227,14,254,240,54,0,4,4,8,24,10,1,0,255,0,4,255,0,8,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,159,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
389,7,1,77,227,4,0,0,210,0,0,201,0,4,1,0,97,217,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,227,14,254,240,54,0,4,4,8,24,10,1,0,255,0,4,255,0,8,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
390,0,1,77,227,4,0,0,210,0,0,202,0,4,1,0,231,107,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,227,14,254,240,54,0,4,4,8,24,0,1,0,255,0,4,255,0,8,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
391,10,1,77,228,4,0,0,210,0,1,203,0,4,1,0,118,188,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,228,14,254,240,54,0,4,4,8,24,10,1,0,255,0,4,255,0,8,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
392,10,1,77,229,4,0,0,210,0,1,204,0,4,1,0,198,196,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,82,208,102,208,101,209,108,209,3,211,93,253,77,229,14,254,240,55,0,4,4,8,24,10,1,0,255,0,4,255,0,8,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
393,10,1,77,230,4,0,0,210,0,1,205,0,4,1,0,150,77,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,82,208,102,208,101,209,108,209,3,211,93,253,77,230,14,254,240,55,0,4,4,8,24,10,1,0,255,0,4,255,0,8,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
394,1,1,77,230,4,0,0,210,0,0,206,0,4,1,0,121,214,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,82,208,102,208,101,209,108,209,3,211,93,253,77,230,14,254,240,55,0,4,4,8,24,0,1,0,255,0,4,255,0,8,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,0,0,9,0,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
395,16,1,77,235,4,0,0,210,0,5,207,0,4,1,0,207,122,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,235,14,254,240,55,0,4,4,8,24,18,1,0,255,0,4,255,0,8,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,0,0,9,0,185,210,0,2,0,95,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
396,4,1,76,235,4,0,0,210,-1,0,208,0,4,1,0,174,143,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,76,235,14,254,240,56,0,4,4,8,72,18,0,0,0,0,4,255,0,8,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,77,18,0,0,0,0,9,0,185,210,0,2,0,191,64,255,255,1,23,92,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
397,8,1,77,235,4,0,0,210,1,0,209,0,4,1,0,142,144,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,77,235,14,254,240,56,0,4,4,8,128,18,0,0,0,0,4,255,0,8,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,76,19,0,0,0,0,9,0,185,210,0,2,0,95,128,255,255,1,24,92,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
398,4,1,76,235,4,0,0,210,-1,0,210,0,4,1,0,110,177,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,76,235,14,254,240,56,0,4,4,8,72,18,0,0,0,0,4,255,0,8,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,77,19,0,0,0,0,9,0,185,210,0,2,0,191,64,255,255,1,25,92,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
399,12,1,76,235,4,0,0,210,0,0,211,0,4,1,0,206,211,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,76,235,14,254,240,56,0,4,4,8,76,6,0,0,255,0,4,255,0,8,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,19,2,0,1,19,0,0,0,0,9,0,185,210,0,2,0,191,64,255,255,1,49,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
400,9,1,75,238,4,0,0,210,-1,3,212,0,4,1,0,174,116,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,100,209,107,209,2,211,152,253,75,238,14,254,240,57,0,4,4,8,76,6,0,0,255,0,4,255,0,8,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,18,2,0,76,19,0,0,0,0,9,0,185,210,0,2,0,159,64,255,255,1,50,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
401,15,1,74,241,4,0,0,210,-1,3,213,0,4,1,0,177,157,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,100,209,107,209,2,211,152,253,74,241,14,254,240,57,0,4,4,8,76,6,0,0,255,0,4,255,0,8,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,17,2,0,75,19,0,0,0,0,9,0,185,210,0,2,0,175,64,255,255,1,51,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
402,2,1,73,244,4,0,0,210,-1,3,214,0,4,1,0,151,166,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,100,209,107,209,2,211,152,253,73,244,14,254,240,57,0,4,4,8,76,6,0,0,255,0,4,255,0,8,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,16,2,0,74,19,0,0,0,0,9,0,185,210,0,2,0,239,64,255,255,1,52,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
403,2,1,72,246,4,0,0,210,-1,2,215,0,4,1,0,101,235,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,100,209,107,209,2,211,152,253,72,246,14,254,240,57,0,4,4,8,76,6,0,0,255,0,4,255,0,8,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,15,2,0,73,19,0,0,0,0,9,0,185,210,0,2,0,239,64,255,255,1,53,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
404,16,1,71,248,4,0,0,210,-1,2,216,0,4,1,0,235,61,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,71,248,14,254,240,58,0,4,4,8,76,6,0,0,255,0,4,255,0,0,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,14,2,0,72,19,0,0,0,0,9,0,185,210,0,2,0,95,64,255,255,1,54,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
405,1,1,70,250,4,0,0,210,-1,2,217,0,4,1,0,114,70,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,70,250,14,254,240,58,0,4,4,8,76,6,0,0,255,0,4,255,0,0,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,13,2,0,71,19,0,0,0,0,9,0,185,210,0,2,0,255,64,255,255,1,55,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
406,2,1,69,251,4,0,0,210,-1,1,218,0,4,1,0,213,202,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,69,251,14,254,240,58,0,4,4,8,76,6,0,0,255,0,4,255,0,0,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,12,2,0,70,19,0,0,0,0,9,0,185,210,0,2,0,239,64,255,255,1,56,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
407,7,1,68,252,4,0,0,210,-1,1,219,0,4,1,0,187,95,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,68,252,14,254,240,58,0,4,4,8,76,6,0,0,255,0,4,255,0,0,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,11,2,0,69,19,0,0,0,0,9,0,185,210,0,2,0,175,64,255,255,1,57,92,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
408,4,1,67,252,4,0,0,210,-1,0,220,0,4,1,0,130,224,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,67,252,14,254,240,59,0,4,4,8,76,6,0,0,255,0,4,255,0,0,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,10,2,0,68,19,0,0,0,0,9,0,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
409,1,1,66,252,4,0,0,210,-1,0,221,0,4,1,0,74,33,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,66,252,14,254,240,59,0,4,4,8,76,6,0,0,255,0,4,255,0,0,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,9,2,0,67,19,0,0,0,0,9,0,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
410,9,1,65,252,4,0,0,210,-1,0,222,0,4,1,0,29,99,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,65,252,14,254,240,59,0,4,4,8,76,6,0,0,255,0,4,255,0,0,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,8,2,0,66,19,0,0,0,0,9,0,185,210,0,2,0,159,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
411,0,1,64,252,4,0,0,210,-1,0,223,0,4,1,0,224,165,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,64,252,14,254,240,59,0,4,4,8,76,6,0,0,255,0,4,255,0,0,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,7,2,0,65,19,0,0,0,0,9,0,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
412,14,1,63,251,4,0,0,210,-1,-1,224,0,4,1,0,100,238,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,100,209,107,209,4,211,152,253,63,251,14,254,240,60,0,4,4,8,76,6,0,0,255,0,4,255,0,0,1,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,6,2,0,64,19,0,0,0,0,9,0,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
